date,pickup,delivery,equipment,distance,posted_rate,predicted_rate,absolute_error,percentage_error
2025-10-18,Phoenix,Harrisburg,Flatbed,2612.2,5205.32,5029.9688,175.3512499999997,3.3686929910168772
2025-10-18,Dayton,Atlanta,Reefer,421.2,1126.1,1118.6624,7.437646484374909,0.660478330909769
2025-10-18,Milwaukee,Greensboro,Flatbed,487.7,1183.6,1176.6432,6.956811523437409,0.5877671108007274
2025-10-18,Corpus Christi,Kansas City,Dry Van,959.8,2001.86,1989.9114,11.9486230468749,0.5968760576101676
2025-10-18,Lubbock,Hartford,Reefer,1973.3,4242.61,4090.5337,152.07630859374967,3.5844988955796007
2025-10-18,Atlanta,Syracuse,Dry Van,882.0,1766.47,1705.5975,60.87246582031253,3.445994883599072
2025-10-18,Reno,Buffalo,Reefer,2435.0,4890.94,4961.3184,70.3783593750004,1.438953644391475
2025-10-18,Louisville,Indianapolis,Dry Van,142.2,404.69,378.79404,25.895963134765623,6.39896294318259
2025-10-18,Hartford,Amarillo,Dry Van,2115.6,4181.96,3943.4116,238.54837890625004,5.704224308846809
2025-10-18,Albany,Memphis,Dry Van,1348.8,2687.53,2560.072,127.4579785156252,4.742569516084479
2025-10-18,Atlanta,Providence,Dry Van,1146.8,2449.64,2129.3804,320.2596289062499,13.073742627743258
2025-10-18,Lexington,Reno,Dry Van,2152.4,3835.85,3837.8926,2.042578125000091,0.053249687161909115
2025-10-18,Albuquerque,Fort Wayne,Reefer,1580.0,3331.57,3335.977,4.407050781249836,0.13228150035118086
2025-10-18,Phoenix,Atlanta,Dry Van,2031.2,3840.4,3716.179,124.22104492187509,3.2345861087874983
2025-10-18,Tulsa,Raleigh,Dry Van,1161.6,2397.45,2425.5173,28.067333984375182,1.1707161352426614
2025-10-18,Albany,Fort Wayne,Dry Van,887.7,1849.8,1761.6138,88.18623046874995,4.767338656543949
2025-10-18,Albuquerque,Oklahoma City,Dry Van,812.6,1833.94,1760.3275,73.61248535156255,4.013898238304555
2025-10-18,Cincinnati,Raleigh,Dry Van,623.0,1415.02,1328.3455,86.67454101562498,6.12532268205573
2025-10-18,Houston,Cincinnati,Dry Van,749.0,1653.6,1620.8761,32.72390136718741,1.9789490425246379
2025-10-18,Oklahoma City,Lexington,Flatbed,991.8,2269.87,2252.1472,17.72278320312489,0.7807840626610728
2025-10-18,Chattanooga,Amarillo,Dry Van,1183.8,2343.36,2369.8079,26.447861328124873,1.1286298873465823
2025-10-18,Mobile,Greensboro,Dry Van,500.6,1155.88,1140.7789,15.10106933593761,1.3064564951325057
2025-10-18,Greensboro,Oklahoma City,Reefer,1151.0,2734.13,2627.4932,106.63683593750011,3.9002108874669497
2025-10-18,Nashville,Cincinnati,Reefer,180.2,542.83,538.6788,4.151228027343791,0.7647381366806901
2025-10-18,Los Angeles,Houston,Flatbed,1527.7,3338.28,3253.9543,84.3256542968752,2.5260210137218926
2025-10-18,Greensboro,Oklahoma City,Reefer,1121.8,2496.0,2401.329,94.6708984375,3.7929045848357372
2025-10-18,Buffalo,Dallas,Reefer,1300.2,2966.05,2974.892,8.842089843749818,0.29810993893392956
2025-10-18,Phoenix,New York,Flatbed,2908.1,5663.94,5507.9116,156.0283789062496,2.7547675100062783
2025-10-18,Indianapolis,Phoenix,Flatbed,1964.6,3967.69,3969.267,1.5770898437499454,0.039748313092755366
2025-10-18,Madison,Baton Rouge,Reefer,946.7,2107.87,2094.4565,13.41345703124989,0.6363512470527068
2025-10-18,Birmingham,Cincinnati,Dry Van,333.9,753.48,650.4588,103.02119873046877,13.672718417273021
2025-10-18,Milwaukee,Nashville,Dry Van,380.8,876.11,841.0841,35.025893554687514,3.9978876573361237
2025-10-18,Dayton,Kansas City,Reefer,360.5,959.64,969.00775,9.367751464843764,0.9761735093205539
2025-10-18,Montgomery,New York,Dry Van,1091.4,2122.57,2089.7996,32.770439453125164,1.5439038266405896
2025-10-18,Green Bay,Los Angeles,Reefer,2218.6,4530.44,4556.8457,26.4057031250004,0.5828507413187329
2025-10-18,Lubbock,Richmond,Dry Van,1716.4,3356.21,3353.9453,2.2646875000000364,0.06747752673402548
2025-10-18,Buffalo,Atlanta,Dry Van,722.2,1551.53,1443.6204,107.90963867187497,6.9550468680512125
2025-10-18,Salt Lake City,Mobile,Dry Van,1688.7,3348.56,2992.139,356.42108398437495,10.644010678750714
2025-10-18,Detroit,Hartford,Reefer,797.4,1845.61,1812.38,33.2299951171874,1.8004884627406335
2025-10-18,Jacksonville,San Antonio,Dry Van,975.1,2135.27,2035.7576,99.51243164062498,4.660414450660806
2025-10-18,Shreveport,Milwaukee,Reefer,646.9,1619.21,1577.1973,42.012734375000036,2.5946439544592756
2025-10-18,San Antonio,New York,Dry Van,1797.5,3564.95,3461.4465,103.50346679687482,2.903363772195257
2025-10-18,Amarillo,Baton Rouge,Reefer,819.0,2072.92,2065.4302,7.489824218750073,0.36131757225315364
2025-10-18,Milwaukee,Dayton,Dry Van,199.3,514.26,484.55136,29.708638916015616,5.776968637657141
2025-10-18,Milwaukee,Buffalo,Flatbed,637.5,1466.63,1386.6664,79.96361816406261,5.452201179851947
2025-10-18,Los Angeles,Madison,Flatbed,1978.6,4032.78,3881.4148,151.3652050781252,3.753371249562961
2025-10-18,Baltimore,Richmond,Dry Van,270.1,651.51,581.3525,70.15752197265624,10.7684489835392
2025-10-18,Houston,Charleston,Dry Van,1114.8,2273.63,2223.8838,49.74621093750011,2.1879642218610815
2025-10-18,Syracuse,Jacksonville,Dry Van,1031.8,2089.43,2099.5818,10.151787109375164,0.4858639489896845
2025-10-18,New York,Salt Lake City,Dry Van,2534.1,4496.35,4286.3916,209.95839843750036,4.66952969491922
2025-10-18,Oklahoma City,Cincinnati,Dry Van,888.8,1880.12,1810.0521,70.06787597656239,3.726776800234155
2025-10-18,Greensboro,Mobile,Dry Van,485.6,1120.66,1120.1412,0.5187646484375819,0.04629099356072153
2025-10-18,Green Bay,Boston,Reefer,1175.9,2688.36,2674.6401,13.719863281250127,0.5103432308638027
2025-10-18,Boston,Jacksonville,Reefer,1128.3,2534.73,2681.8955,147.16550781249998,5.805963862521846
2025-10-18,Charleston,Hartford,Dry Van,668.5,1341.22,1357.1725,15.952485351562473,1.189401093896786
2025-10-18,Reno,Lubbock,Dry Van,1530.0,2975.08,2939.1855,35.89445312499993,1.2065037956962477
2025-10-18,Lexington,Kansas City,Dry Van,430.9,991.62,991.0359,0.5841113281250045,0.05890475465652211
2025-10-18,Washington,Tampa,Dry Van,1138.5,2298.17,2326.842,28.672041015624927,1.2476031370884193
2025-10-18,Washington,Buffalo,Dry Van,252.0,593.11,579.5913,13.518691406250014,2.279289070534979
2025-10-18,Jacksonville,Dallas,Reefer,663.4,1711.11,1661.767,49.3430322265624,2.8836855740754483
2025-10-18,Dayton,Milwaukee,Reefer,186.9,529.66,559.9072,30.247226562500032,5.710687339519698
2025-10-18,Atlanta,Indianapolis,Dry Van,364.2,879.77,867.43494,12.335063476562482,1.4020782109599648
2025-10-18,Richmond,Hartford,Dry Van,328.1,767.1,731.72906,35.37093505859377,4.610994011027738
2025-10-18,Corpus Christi,Fort Wayne,Dry Van,1267.3,2530.36,2407.1577,123.20228515625013,4.86896272294259
2025-10-18,Amarillo,Richmond,Dry Van,1820.5,3559.92,3448.4905,111.42952148437507,3.1301130779448716
2025-10-18,Toledo,Baton Rouge,Flatbed,1115.5,2350.04,2311.5908,38.449179687499964,1.6361074572134926
2025-10-18,Columbia,Kansas City,Dry Van,637.1,1394.61,1362.3263,32.2837060546874,2.3148913355481033
2025-10-18,San Antonio,Grand Rapids,Dry Van,1404.6,2791.89,2904.4202,112.53016601562513,4.0306088712529915
2025-10-18,Phoenix,Los Angeles,Reefer,75.1,232.99,249.0978,16.107793579101553,6.9135128456592785
2025-10-18,Jacksonville,New York,Dry Van,935.5,1938.75,1931.9498,6.8001708984375,0.35075027200193426
2025-10-18,Amarillo,Tucson,Dry Van,654.9,1434.58,1386.8099,47.77006347656243,3.3298988886337764
2025-10-18,Indianapolis,Reno,Dry Van,1860.0,3447.98,3448.6714,0.6913867187499818,0.020051935299798193
2025-10-18,Tulsa,Fresno,Dry Van,1689.0,3196.73,3150.914,45.81593750000002,1.4332126110118784
2025-10-18,Philadelphia,Syracuse,Dry Van,379.2,831.63,714.2508,117.37920654296875,14.114354525806998
2025-10-18,Raleigh,Buffalo,Flatbed,544.8,1194.13,1182.2202,11.90978515625011,0.9973608531943848
2025-10-19,Oklahoma City,Raleigh,Dry Van,1443.5,2972.9,2897.3218,75.57822265625009,2.5422389806670282
2025-10-19,El Paso,Jacksonville,Flatbed,1766.5,3692.68,3731.2222,38.542167968750164,1.0437451381855498
2025-10-19,Fort Wayne,Milwaukee,Dry Van,253.1,577.78,547.81726,29.962739257812473,5.185838772164574
2025-10-19,Hartford,Fort Wayne,Flatbed,832.2,5308.55,1770.1569,3538.3931396484377,66.65460699528944
2025-10-19,Shreveport,Amarillo,Reefer,813.5,1946.12,1804.4622,141.6578417968749,7.278988027299185
2025-10-19,Harrisburg,Milwaukee,Reefer,645.9,1497.97,1479.3256,18.644438476562527,1.2446469873603963
2025-10-19,Lubbock,Albany,Dry Van,2176.5,4009.74,4039.593,29.85301757812522,0.7445125513904947
2025-10-19,Memphis,Cincinnati,Dry Van,243.8,203.4,574.84814,371.44814453125,182.61954008419372
2025-10-19,Albuquerque,Savannah,Reefer,1822.1,3823.32,3812.878,10.442070312500164,0.273115258793409
2025-10-19,Buffalo,Louisville,Dry Van,678.2,1448.26,1210.6722,237.5877587890625,16.405048733588064
2025-10-19,Grand Rapids,Lexington,Dry Van,554.8,1275.97,1170.1094,105.86062500000003,8.296482284066242
2025-10-19,St. Louis,Phoenix,Dry Van,1989.5,3808.34,3621.7969,186.54312500000015,4.898279171502548
2025-10-19,Columbia,Memphis,Dry Van,436.5,1009.93,1033.6833,23.75334960937505,2.3519798015085254
2025-10-19,Jacksonville,Lubbock,Dry Van,1092.3,2297.59,2257.9714,39.618564453125146,1.7243531027348282
2025-10-19,Tampa,Memphis,Dry Van,599.9,1380.6,1354.8611,25.73891601562491,1.8643282642057737
2025-10-19,Corpus Christi,Shreveport,Reefer,429.9,1216.79,1162.3673,54.422690429687464,4.47264445218053
2025-10-19,Fort Wayne,San Antonio,Reefer,1293.2,2834.77,2826.7578,8.012187499999982,0.28263977324438955
2025-10-19,Birmingham,Green Bay,Dry Van,892.0,1837.35,1782.698,54.65200195312491,2.974501426136823
2025-10-19,Houston,Tucson,Reefer,1280.6,2738.58,3010.1562,271.5762500000001,9.916681272776405
2025-10-19,San Francisco,Atlanta,Reefer,2253.0,4711.99,5088.4956,376.5056054687502,7.990373610061783
2025-10-19,Syracuse,Baltimore,Dry Van,467.3,1046.58,991.04865,55.53135498046868,5.305982818367318
2025-10-19,Baton Rouge,Chattanooga,Dry Van,558.9,1310.53,1245.5865,64.94345214843747,4.95551052997165
2025-10-19,Tulsa,Detroit,Dry Van,1033.7,2036.13,2020.9503,15.17968261718761,0.7455163774998457
2025-10-19,Philadelphia,Lexington,Dry Van,786.0,1668.7,1606.4637,62.236254882812545,3.7296251502854045
2025-10-19,Austin,Mobile,Dry Van,818.5,1690.83,1772.3186,81.48860351562507,4.819443913085589
2025-10-19,Harrisburg,Austin,Reefer,1627.7,3493.39,3426.0098,67.38023437499987,1.9287922154411583
2025-10-19,Amarillo,Phoenix,Dry Van,871.5,1820.83,1670.8453,149.98466308593743,8.237159047573767
2025-10-19,Columbia,Bakersfield,Dry Van,2228.1,4232.87,4289.173,56.30285156250011,1.330134201203914
2025-10-19,Los Angeles,Tucson,Reefer,318.5,808.29,782.9896,25.300375976562464,3.130111219557642
2025-10-19,Hartford,Salt Lake City,Dry Van,2567.4,4654.64,4692.929,38.28919921874967,0.8226028053458413
2025-10-19,Reno,Amarillo,Reefer,1051.5,2316.06,2377.6428,61.582822265625055,2.6589476207708374
2025-10-19,Greensboro,Indianapolis,Reefer,435.9,1117.41,1135.5566,18.146640624999918,1.6239912498545668
2025-10-19,Greensboro,New York,Reefer,674.0,1566.31,1497.0681,69.24188476562495,4.420701187225067
2025-10-19,Harrisburg,Memphis,Reefer,827.0,1961.67,1888.771,72.89900390625007,3.7161706049564946
2025-10-19,Dayton,San Antonio,Reefer,1212.1,2755.15,2691.402,63.74790039062509,2.3137724040660252
2025-10-19,New York,Richmond,Dry Van,264.6,624.02,605.13257,18.887431640624982,3.026734982953268
2025-10-19,Nashville,Buffalo,Dry Van,819.0,1671.31,1677.1711,5.861142578125055,0.35069152809024384
2025-10-19,Atlanta,Kansas City,Dry Van,498.9,1104.74,1061.184,43.55604003906251,3.9426507629906142
2025-10-19,Fort Wayne,Mobile,Flatbed,813.0,1790.74,1650.6116,140.128427734375,7.825168798059741
2025-10-19,Fresno,Lubbock,Dry Van,1401.9,2793.65,2757.5857,36.06430664062509,1.2909386158117548
2025-10-19,Kansas City,Houston,Dry Van,733.8,1581.9,1508.526,73.37399902343759,4.638346230699638
2025-10-19,Grand Rapids,Tucson,Dry Van,2018.9,3786.01,3618.5403,167.46971679687522,4.4233828435972224
2025-10-19,Jacksonville,Phoenix,Dry Van,2118.5,3922.14,3920.3936,1.7464453124998727,0.04452786775841435
2025-10-19,Phoenix,Bakersfield,Dry Van,388.7,865.79,773.8973,91.89272216796871,10.613742612870178
2025-10-19,Bakersfield,Baton Rouge,Dry Van,1710.0,3232.85,3166.073,66.77700195312491,2.0655768734437077
2025-10-19,Boston,Grand Rapids,Dry Van,1086.7,2073.63,2064.6853,8.94469726562511,0.43135454568197357
2025-10-19,Atlanta,Nashville,Dry Van,148.1,418.53,434.59488,16.064879150390652,3.838405646044645
2025-10-19,Mobile,Hartford,Dry Van,1266.4,2477.44,2455.193,22.246884765625055,0.8979787508728789
2025-10-19,Mobile,Shreveport,Flatbed,301.5,814.05,846.986,32.936022949218795,4.045945943027922
2025-10-19,Providence,Shreveport,Flatbed,1582.8,3458.16,3319.7927,138.36727539062485,4.001181998248342
2025-10-19,Oklahoma City,Chattanooga,Flatbed,826.4,1931.36,1824.863,106.4969628906249,5.514091774222564
2025-10-19,Bakersfield,Cincinnati,Dry Van,1999.2,3959.29,3577.9614,381.32857421874996,9.631236262530656
2025-10-19,Detroit,Madison,Reefer,367.2,938.56,946.1441,7.584104003906305,0.8080574501263963
2025-10-19,Fresno,Columbia,Reefer,2403.9,5088.62,5010.1304,78.48962890624989,1.5424541212794411
2025-10-19,Syracuse,Richmond,Dry Van,392.8,869.11,840.3231,28.786879882812514,3.3122251363823354
2025-10-19,Washington,Los Angeles,Reefer,2717.9,5387.61,5283.8394,103.77064453124967,1.9260979271188836
2025-10-19,Oklahoma City,Toledo,Flatbed,1240.2,2733.64,2778.7974,45.15736328125013,1.6519133200147105
2025-10-19,Madison,Lubbock,Flatbed,1152.4,2519.16,2521.724,2.5641210937501455,0.10178476530868011
2025-10-19,Mobile,Hartford,Flatbed,1245.1,2553.28,2618.7542,65.4741503906248,2.5643153273681225
2025-10-19,Hartford,Phoenix,Dry Van,3067.3,5467.46,5498.2534,30.793417968749964,0.5632124966392066
2025-10-19,Salt Lake City,Mobile,Dry Van,1684.7,3192.96,2663.3435,529.616494140625,16.587006856979887
2025-10-19,Philadelphia,Oklahoma City,Reefer,1780.2,3736.86,3697.064,39.79603515625013,1.0649592212780283
2025-10-19,El Paso,Fresno,Dry Van,652.1,1365.36,1345.1516,20.2083886718749,1.480077684411064
2025-10-19,Madison,Syracuse,Flatbed,792.6,1714.72,1695.8295,18.890532226562527,1.1016686238314433
2025-10-19,Chattanooga,Kansas City,Flatbed,423.7,1071.09,858.9564,212.13357910156242,19.805392553526076
2025-10-19,Montgomery,New Orleans,Dry Van,448.3,1093.07,1085.1877,7.882255859374936,0.7211117183140089
2025-10-19,Jacksonville,Memphis,Dry Van,464.3,1103.5,1115.7281,12.2281494140625,1.1081240973323516
2025-10-19,Fresno,Corpus Christi,Dry Van,1730.4,3489.16,3360.4724,128.68758789062485,3.6882111422412516
2025-10-19,Detroit,Kansas City,Dry Van,555.2,1184.35,1170.7914,13.558618164062409,1.1448151445149162
2025-10-19,Madison,Grand Rapids,Dry Van,285.3,664.86,599.1425,65.71748291015626,9.884409185415917
2025-10-19,Tucson,Louisville,Reefer,1804.1,3849.6,3919.8586,70.25864257812509,1.8250894269047457
2025-10-19,Albuquerque,Bakersfield,Flatbed,527.7,1221.83,1100.3348,121.49516113281243,9.943704208671617
2025-10-19,Green Bay,Buffalo,Dry Van,588.2,1200.2,1241.8846,41.684643554687455,3.4731414393174016
2025-10-19,Detroit,Richmond,Flatbed,656.4,1477.99,1291.7549,186.2351171875,12.600566795952611
2025-10-19,Philadelphia,Columbia,Dry Van,779.7,1532.71,1605.1482,72.43819335937496,4.726151284938114
2025-10-19,Shreveport,New Orleans,Dry Van,70.0,209.86,232.86775,23.0077520751953,10.963381337651432
2025-10-19,Memphis,San Antonio,Dry Van,775.8,1643.8,1576.8315,66.96845703124995,4.0740027394603935
2025-10-19,Hartford,Kansas City,Flatbed,1218.1,2579.5,2647.5657,68.065673828125,2.6387157909720877
2025-10-19,Tucson,Phoenix,Reefer,273.9,166.3,837.2226,670.9225952148438,403.4411276096475
2025-10-19,Tulsa,Richmond,Dry Van,1240.7,2537.25,2474.3416,62.908447265625,2.4793949065178835
2025-10-19,Montgomery,Buffalo,Dry Van,990.6,1975.87,2008.9086,33.03856933593761,1.6721023820361467
2025-10-19,San Antonio,Dayton,Dry Van,1235.7,2517.98,2483.0913,34.88869140625002,1.385582546575033
2025-10-19,Atlanta,Madison,Dry Van,626.7,1375.57,1304.1786,71.39141113281244,5.189951157179383
2025-10-19,Cincinnati,Hartford,Flatbed,965.9,2025.27,2029.0682,3.798237304687518,0.1875422686697338
2025-10-19,Boston,Baton Rouge,Dry Van,1721.2,3283.73,3215.9656,67.76442382812502,2.0636417679932584
2025-10-19,Milwaukee,Baton Rouge,Reefer,797.2,1952.05,1816.4148,135.63520507812495,6.94834687011731
2025-10-19,Baltimore,Milwaukee,Reefer,989.4,2152.52,2161.5056,8.985615234375018,0.4174463063932051
2025-10-19,Tucson,Mobile,Reefer,1678.9,3506.58,3536.8489,30.268876953125073,0.8632022356006442
2025-10-19,Mobile,Toledo,Dry Van,917.8,1834.32,1836.617,2.2969433593750637,0.12522042824453006
2025-10-19,Albany,Richmond,Flatbed,614.5,1386.17,1291.4072,94.76277343750007,6.836302433143125
2025-10-19,Providence,Phoenix,Flatbed,3218.4,6311.76,6436.942,125.18189453124978,1.9833120164779678
2025-10-19,Harrisburg,Lubbock,Dry Van,1663.8,3193.54,3224.6873,31.147255859375036,0.9753206742165446
2025-10-19,Tulsa,Charleston,Dry Van,1035.9,2138.43,2054.7844,83.64557617187484,3.911541466022963
2025-10-19,Houston,Atlanta,Dry Van,684.6,1502.48,1497.3331,5.146870117187518,0.34255831140431275
2025-10-19,Milwaukee,Memphis,Reefer,359.9,914.91,913.2916,1.6183740234374682,0.17688887687723034
2025-10-19,Kansas City,Washington,Flatbed,890.4,1903.41,1871.2137,32.19625488281258,1.6915039262593232
2025-10-19,Louisville,El Paso,Dry Van,1547.4,3032.86,2983.2092,49.65077148437513,1.6370940790005184
2025-10-19,Cincinnati,Tucson,Reefer,1807.8,3811.86,3795.2312,16.628798828125127,0.4362384460112682
2025-10-19,Boston,Dayton,Dry Van,1037.9,1914.61,1952.13,37.5200048828126,1.9596682814156723
2025-10-19,Albany,Salt Lake City,Flatbed,2693.8,5434.56,5200.437,234.1229882812504,4.308039441670538
2025-10-19,Dallas,Phoenix,Reefer,1547.5,3428.65,3292.596,136.0540527343751,3.9681522679297996
2025-10-19,Grand Rapids,Tampa,Flatbed,1215.2,2580.89,2593.8235,12.933486328125127,0.5011250509756374
2025-10-19,Milwaukee,Kansas City,Dry Van,170.3,429.61,385.81583,43.79417358398439,10.193937195126832
2025-10-19,Reno,Oklahoma City,Dry Van,1440.5,2916.04,2864.622,51.417929687499964,1.7632792995809374
2025-10-19,Birmingham,Grand Rapids,Reefer,827.8,1955.92,1915.0254,40.89460937500007,2.0908119644464023
2025-10-19,Dayton,Milwaukee,Dry Van,191.3,506.13,477.66226,28.46773803710937,5.624590132398667
2025-10-19,Oklahoma City,Indianapolis,Dry Van,834.3,1823.82,1762.6512,61.168754882812436,3.353881133160753
2025-10-19,Lexington,Kansas City,Flatbed,427.2,1013.06,986.4594,26.600588378906195,2.6257663296257077
2025-10-19,Corpus Christi,Philadelphia,Dry Van,1744.3,3521.99,3734.142,212.15208984375022,6.023642595343832
2025-10-19,Philadelphia,New Orleans,Reefer,1386.6,3087.82,3307.4897,219.66974609374984,7.114072261134064
2025-10-19,Los Angeles,Houston,Dry Van,1536.9,3197.41,2981.2375,216.17245117187485,6.760861171131475
2025-10-19,Nashville,Hartford,Dry Van,1063.5,2038.75,2107.1055,68.35546875,3.352812691600245
2025-10-19,Amarillo,Houston,Reefer,697.3,1784.15,1768.3438,15.806250000000091,0.8859260712384098
2025-10-19,Green Bay,Baltimore,Reefer,1034.1,2309.56,2270.7795,38.780458984374945,1.679127582066495
2025-10-19,New York,Baton Rouge,Dry Van,1488.6,2927.76,2838.884,88.87596679687522,3.03563020182239
2025-10-19,Lexington,Tulsa,Dry Van,707.7,1478.71,1436.5344,42.175576171875036,2.8521871206575353
2025-10-19,Bakersfield,San Antonio,Flatbed,1275.5,2838.14,2743.886,94.25401367187487,3.320978305223663
2025-10-19,Baton Rouge,Tampa,Dry Van,458.2,1052.13,1000.4178,51.71221435546886,4.915002362395223
2025-10-19,Raleigh,Syracuse,Dry Van,616.1,1314.12,1255.4877,58.63232910156239,4.461718039567345
2025-10-19,Los Angeles,Columbia,Dry Van,2321.9,4264.23,3764.834,499.39601562499956,11.711282356369136
2025-10-19,Corpus Christi,Philadelphia,Reefer,1739.0,3861.12,4196.651,335.5308789062501,8.689988368821744
2025-10-19,Los Angeles,Tucson,Dry Van,341.1,813.92,792.1736,21.74641601562496,2.6718124650610573
2025-10-19,Richmond,Bakersfield,Flatbed,2560.2,4785.48,4540.436,245.04396484374956,5.120572332216404
2025-10-19,Fort Wayne,Green Bay,Flatbed,294.5,743.51,775.49255,31.98255371093751,4.301563356368779
2025-10-19,Bakersfield,Amarillo,Dry Van,846.7,1722.44,1717.3898,5.050229492187555,0.29320205593155957
2025-10-19,Tucson,Hartford,Reefer,2742.9,5409.7,5180.6577,229.04228515624982,4.233918427200211
2025-10-19,San Antonio,Shreveport,Dry Van,497.7,1180.89,1147.4531,33.4368750000001,2.8314978533140343
2025-10-19,Milwaukee,Lexington,Flatbed,330.3,850.95,835.7318,15.218188476562545,1.788376341331752
2025-10-19,Mobile,Corpus Christi,Dry Van,625.1,1457.78,1396.3921,61.38791015624997,4.211054490818229
2025-10-19,Jacksonville,Charleston,Dry Van,395.3,934.94,996.4623,61.522280273437445,6.580345292044136
2025-10-19,Columbia,Oklahoma City,Reefer,1049.7,2563.17,2446.2847,116.88533203125007,4.560186489044819
2025-10-19,Montgomery,Cincinnati,Dry Van,479.2,1103.2,1106.958,3.7580078124999545,0.3406461033810691
2025-10-19,Tucson,Charleston,Dry Van,2173.1,3858.33,3938.8813,80.55134765625007,2.0877257169876624
2025-10-19,Mobile,Shreveport,Flatbed,300.9,811.8,854.0176,42.217578125000045,5.200490037570836
2025-10-19,Memphis,Atlanta,Reefer,237.9,694.21,741.01874,46.808737792968714,6.74273458938487
2025-10-19,Fresno,Fort Wayne,Dry Van,2298.9,4276.51,4352.858,76.34791015624978,1.7852854349983929
2025-10-19,Charleston,Mobile,Dry Van,622.7,1329.1,1260.9991,68.10085449218741,5.123832254321527
2025-10-19,Lexington,Dallas,Reefer,787.3,1824.99,1781.619,43.37098144531251,2.3765051559357864
2025-10-19,Amarillo,Atlanta,Dry Van,1266.4,2615.77,2552.0151,63.75486328124998,2.4373268017161287
2025-10-19,Columbia,Tulsa,Flatbed,815.1,1894.04,1944.0656,50.025551757812536,2.6412088317993567
2025-10-19,Chattanooga,San Francisco,Reefer,2242.1,4763.57,4846.061,82.49103515625029,1.7317061606368815
2025-10-19,New Orleans,New York,Reefer,1340.0,3106.0,3363.2048,257.204833984375,8.280902575156954
2025-10-19,Raleigh,Baton Rouge,Flatbed,1065.5,2282.79,2298.2852,15.495156250000036,0.6787815020216506
2025-10-19,Tucson,Reno,Dry Van,804.4,1703.71,1700.0421,3.6678857421875364,0.21528815010697458
2025-10-19,Atlanta,Baltimore,Dry Van,936.6,1827.34,1823.3496,3.990390624999918,0.218371546893294
2025-10-19,Montgomery,San Francisco,Dry Van,2396.2,4196.79,4172.012,24.777792968749964,0.5903986849175195
2025-10-19,Fort Wayne,Nashville,Reefer,519.5,1285.74,1293.3456,7.605581054687491,0.5915333624751109
2025-10-19,Lexington,Fresno,Reefer,2303.1,4933.39,4980.8354,47.44544921874967,0.9617210319628018
2025-10-19,New York,Columbia,Reefer,762.4,1785.49,1670.8326,114.65735839843751,6.4216186256118775
2025-10-20,Houston,Albuquerque,Reefer,1082.7,2564.55,2547.6252,16.924755859375182,0.6599503171852832
2025-10-20,Nashville,New York,Dry Van,966.1,2035.32,2011.1908,24.129204101562436,1.1855238538196664
2025-10-20,Cincinnati,Baton Rouge,Reefer,671.0,1579.19,1513.0164,66.17364257812505,4.1903534456351075
2025-10-20,Chattanooga,Amarillo,Dry Van,1164.5,2395.54,2378.3086,17.231406249999964,0.7193119818496023
2025-10-20,Atlanta,Milwaukee,Flatbed,427.9,1045.84,988.5159,57.32406982421867,5.481151019679747
2025-10-20,Buffalo,Madison,Dry Van,686.5,1404.54,1354.7247,49.815268554687464,3.5467319232408805
2025-10-20,Indianapolis,Tampa,Dry Van,848.8,1697.02,1623.4178,73.60215332031248,4.3371411839761755
2025-10-20,Memphis,Fort Wayne,Dry Van,567.3,1219.35,1121.1697,98.18032226562491,8.051857322805176
2025-10-20,Charleston,Baton Rouge,Reefer,939.7,752.15,2230.8552,1478.705224609375,196.59711820905073
2025-10-20,Montgomery,Memphis,Dry Van,418.0,1006.1,1158.9043,152.80429687499998,15.187784203856472
2025-10-20,Baton Rouge,Tucson,Flatbed,1420.7,3102.66,3255.1685,152.50845703125015,4.915409907345637
2025-10-20,Mobile,Grand Rapids,Reefer,958.5,2242.82,2273.5781,30.758124999999836,1.371404080577123
2025-10-20,Amarillo,Memphis,Dry Van,999.5,2031.75,2023.3563,8.3936767578125,0.4131254710378984
2025-10-20,New York,Baton Rouge,Dry Van,1461.4,2920.58,2843.3916,77.18839843749993,2.642913340415258
2025-10-20,Albuquerque,Phoenix,Dry Van,683.9,1431.46,1442.4333,10.973349609374964,0.7665844389207497
2025-10-20,Madison,San Antonio,Dry Van,1124.5,2304.5,2438.8193,134.3193359375,5.828567408873942
2025-10-20,Chattanooga,Lexington,Reefer,221.0,642.59,727.0549,84.46487060546872,13.144442117908575
2025-10-20,Baton Rouge,Fort Wayne,Dry Van,999.9,2082.87,1980.8507,102.01929199218739,4.898015334235329
2025-10-20,Bakersfield,Cincinnati,Reefer,2029.8,4400.83,4079.6655,321.1644726562499,7.297815926910377
2025-10-20,Baton Rouge,Lexington,Reefer,751.2,1768.13,1689.4971,78.63292968750011,4.447236893639048
2025-10-20,Chattanooga,San Antonio,Flatbed,912.4,2004.74,1966.0946,38.64539550781251,1.9277011237273916
2025-10-20,Houston,Fort Wayne,Dry Van,1017.4,2072.48,2000.9094,71.57057617187502,3.4533783762388546
2025-10-20,Chattanooga,Richmond,Flatbed,741.0,1697.36,1626.7046,70.6554101562499,4.162664971264193
2025-10-20,Louisville,Richmond,Dry Van,709.1,1501.82,1419.6206,82.19939453124994,5.4733186754238154
2025-10-20,El Paso,Memphis,Reefer,1371.3,2901.18,3100.0513,198.87126953125016,6.854840772763157
