route,count,mean,median
Washington → San Francisco,7,5188.642857142857,5213.56
Washington → Lexington,7,1221.6928571428573,1201.42
Washington → Lubbock,7,4855.681428571428,3273.81
Washington → Syracuse,6,814.2616666666667,798.865
Washington → San Antonio,6,4316.126666666666,3338.235
New Orleans → Houston,6,888.8016666666667,696.33
Tulsa → Montgomery,6,1479.993333333333,1491.77
Tulsa → Dallas,6,566.2683333333333,443.46
Las Vegas → Richmond,6,4654.13,4539.28
Richmond → Las Vegas,6,4925.753333333333,4888.6900000000005
Fresno → St. Louis,6,3966.126666666667,4021.82
Amarillo → St. Louis,6,2208.298333333333,2172.96
Amarillo → San Francisco,6,2466.1783333333333,2462.44
Richmond → Birmingham,6,1572.4983333333332,1541.8600000000001
Reno → Tulsa,6,3241.1316666666667,3201.37
Reno → St. Louis,6,3548.0933333333337,3539.895
Washington → Greensboro,6,1031.2416666666666,1053.395
Albuquerque → New Orleans,6,2545.0383333333334,2502.3900000000003
Albuquerque → Nashville,6,2807.025,2815.1949999999997
Harrisburg → Corpus Christi,6,3023.94,3001.085
Houston → Savannah,6,1712.118333333333,1865.335
Albuquerque → Louisville,6,2770.1566666666663,2728.8500000000004
Shreveport → Little Rock,6,484.4433333333333,488.84000000000003
Shreveport → Harrisburg,6,2303.116666666667,2300.2799999999997
St. Louis → Corpus Christi,6,1690.055,1933.335
St. Louis → Baton Rouge,6,1619.0199999999998,1599.0300000000002
St. Louis → Amarillo,6,2094.2116666666666,2082.4449999999997
Detroit → Jacksonville,6,2000.5600000000002,2025.67
Louisville → Grand Rapids,6,1152.5883333333334,1144.27
Shreveport → Dallas,6,492.8666666666666,479.675
Louisville → Phoenix,6,3975.2666666666664,3908.385
Louisville → Philadelphia,6,2001.7466666666667,1953.905
Jacksonville → Raleigh,6,1285.565,1299.085
Atlanta → Salt Lake City,6,3476.5266666666666,3461.04
Louisville → Lubbock,6,2362.945,2327.515
Louisville → Los Angeles,6,4124.113333333334,4022.44
Harrisburg → Dallas,6,2554.241666666667,2599.535
Amarillo → Austin,6,1126.5766666666666,1121.575
Corpus Christi → Green Bay,6,2889.4249999999997,2959.9750000000004
Louisville → Toledo,6,994.3733333333333,963.655
Louisville → Syracuse,6,2316.6083333333336,1550.275
Louisville → Shreveport,6,1648.835,1311.85
El Paso → Louisville,6,3122.8283333333334,3127.77
Corpus Christi → Boston,6,4050.5733333333333,4065.06
Albuquerque → Tampa,6,3544.6783333333333,3543.125
Phoenix → New Orleans,6,3463.153333333333,3410.085
Phoenix → Louisville,6,3962.1966666666667,3915.5950000000003
Jacksonville → Savannah,6,920.5483333333333,603.755
Dayton → Baltimore,6,2313.3566666666666,1784.045
St. Louis → Syracuse,6,1785.5266666666666,1806.4650000000001
Austin → Boston,6,4336.47,4191.235000000001
Philadelphia → Salt Lake City,6,4948.474999999999,4891.77
Baltimore → Lubbock,6,3835.5750000000003,3780.8100000000004
St. Louis → Reno,6,5370.6883333333335,3536.0699999999997
St. Louis → Philadelphia,6,2303.8250000000003,2266.58
St. Louis → New York,6,1813.2583333333334,2064.66
St. Louis → Nashville,6,706.2083333333334,704.72
Providence → Chattanooga,6,2521.818333333333,2489.175
Providence → Baltimore,6,601.62,595.21
Providence → Austin,6,4279.44,4292.9349999999995
Louisville → Tulsa,6,1422.11,1392.88
Savannah → Little Rock,6,1533.4399999999998,1542.355
Harrisburg → Indianapolis,6,1519.8433333333332,1494.27
Los Angeles → Tulsa,6,3206.735,3135.165
Birmingham → Nashville,6,525.8483333333334,525.935
Birmingham → Lubbock,6,2195.555,2236.54
Syracuse → Baltimore,6,1062.4466666666667,1052.4299999999998
Corpus Christi → Albuquerque,6,2328.7983333333336,2345.1549999999997
Columbia → St. Louis,6,1264.7333333333333,1252.7350000000001
Chattanooga → Washington,6,1582.2700000000002,1644.6100000000001
Baltimore → Kansas City,6,2302.7549999999997,2251.34
Baltimore → Jacksonville,6,1951.4083333333335,1961.105
Savannah → Fort Wayne,6,1536.8549999999998,1528.9899999999998
Savannah → El Paso,6,3886.1150000000002,3913.19
Savannah → Chattanooga,6,925.7683333333333,928.02
Savannah → Buffalo,6,1493.9333333333334,1508.94
Savannah → Amarillo,6,3206.2966666666666,3152.2749999999996
Baltimore → Tulsa,6,2962.581666666667,2911.865
Baltimore → Toledo,6,1691.8733333333332,1682.73
Baltimore → Tampa,6,2528.095,2454.045
Boston → Raleigh,6,1350.9666666666667,1360.065
Boston → Providence,6,501.59833333333336,507.11
Providence → Jacksonville,6,2237.5099999999998,2206.12
Las Vegas → Grand Rapids,6,3197.7933333333335,3575.885
Syracuse → New Orleans,6,2482.016666666667,2484.32
Syracuse → Louisville,6,1734.6783333333333,1705.18
Indianapolis → Corpus Christi,6,2040.6633333333332,1959.83
Indianapolis → Chattanooga,6,769.1333333333333,762.74
Montgomery → New Orleans,6,1048.7216666666666,1057.475
Albuquerque → Grand Rapids,6,3225.86,3294.185
Harrisburg → Buffalo,6,439.5733333333333,426.95
Greensboro → Washington,6,1086.4716666666666,1081.295
Los Angeles → Washington,6,5134.671666666666,5122.37
Las Vegas → Albuquerque,6,1062.24,1089.9850000000001
Corpus Christi → Little Rock,6,1341.3933333333332,1390.3400000000001
Detroit → New York,6,1499.2166666666665,1493.555
Providence → Lubbock,6,4503.698333333334,4481.925
Corpus Christi → Harrisburg,6,3102.4500000000003,3105.42
San Francisco → Tucson,6,2124.1716666666666,1624.06
San Francisco → Savannah,6,5097.643333333333,4978.025
Harrisburg → Toledo,6,1039.985,1039.41
Lubbock → Little Rock,6,1557.9033333333334,1535.99
Birmingham → Houston,6,1405.8166666666666,1379.4499999999998
Birmingham → Greensboro,6,949.1700000000001,937.39
Birmingham → Fresno,6,4204.3983333333335,4174.085
Harrisburg → St. Louis,6,1603.3549999999998,1613.945
Harrisburg → Reno,6,4417.048333333333,4349.23
Boston → Tulsa,6,3445.9016666666666,3505.85
San Francisco → New York,6,5201.996666666667,5134.635
San Francisco → Milwaukee,6,4208.701666666667,4177.205
San Francisco → Madison,6,4087.6366666666668,4021.6
Austin → Richmond,6,3350.2983333333336,3321.325
Baltimore → Buffalo,6,1158.86,1140.795
Baltimore → Boston,6,591.1966666666666,589.2049999999999
Montgomery → Tampa,6,720.7783333333333,697.3199999999999
Montgomery → Little Rock,6,1191.2533333333333,1185.645
Indianapolis → Albany,6,2317.265,2301.365
Austin → Memphis,6,1954.3183333333334,1938.975
Austin → Madison,6,2556.0933333333332,2521.42
Indianapolis → Louisville,6,409.72499999999997,415.865
Indianapolis → Los Angeles,6,4056.271666666666,3996.075
Syracuse → Washington,6,768.4316666666667,783.005
Greensboro → New Orleans,6,1597.055,1612.65
Birmingham → Kansas City,6,1284.41,1285.02
Austin → Los Angeles,6,2577.375,2525.87
Austin → Hartford,6,4041.7533333333336,4128.66
San Francisco → Little Rock,6,4150.113333333334,4158.32
San Francisco → Jacksonville,6,4708.336666666667,4698.62
San Francisco → Harrisburg,6,5272.383333333334,5293.735000000001
San Francisco → Green Bay,6,3886.633333333333,4236.115
Raleigh → Louisville,6,1584.545,1538.38
Raleigh → Green Bay,6,1942.2749999999999,1943.0749999999998
Lubbock → Savannah,6,2661.585,2735.855
Birmingham → San Antonio,6,1932.2266666666667,1963.285
Tampa → Las Vegas,6,3960.3483333333334,3862.125
Las Vegas → Dayton,6,3844.476666666667,3753.7
Las Vegas → Cincinnati,6,3876.98,3835.49
Tampa → Fresno,6,4075.3016666666667,4482.264999999999
Austin → Reno,6,3042.633333333333,3036.55
Dayton → Indianapolis,6,634.585,637.395
Dayton → Houston,6,2009.1049999999998,2025.145
Chattanooga → Louisville,6,529.76,552.645
San Antonio → Washington,6,3273.4483333333333,3222.035
Grand Rapids → Albuquerque,6,3177.23,3201.07
Madison → Corpus Christi,6,2407.2133333333336,2377.915
Detroit → Little Rock,6,1916.9266666666665,1894.03
Little Rock → Shreveport,6,474.105,471.615
Chattanooga → Savannah,6,894.585,911.415
Baltimore → Cincinnati,6,1871.8149999999998,1877.24
Los Angeles → Detroit,6,4626.973333333333,4687.155
Little Rock → Washington,6,2098.735,2095.6800000000003
Birmingham → Tampa,6,1063.6699999999998,1075.885
Little Rock → Reno,6,3511.5833333333335,3526.71
Charleston → Detroit,6,1831.795,1821.01
Indianapolis → Fresno,6,3943.2933333333335,3998.24
Oklahoma City → Detroit,6,2689.3016666666667,2718.495
Austin → Syracuse,6,3673.1200000000003,3593.885
Buffalo → Las Vegas,6,4654.631666666667,4662.549999999999
Boston → Mobile,6,2860.4449999999997,2857.4449999999997
Raleigh → Providence,6,1282.9966666666667,1279.04
Raleigh → Nashville,6,1626.7883333333332,1580.77
Dallas → Mobile,6,1099.3266666666666,1093.0300000000002
Dallas → Milwaukee,6,1745.6616666666666,1664.42
Detroit → Milwaukee,6,982.93,978.175
Toledo → Green Bay,6,676.76,655.79
Greensboro → Corpus Christi,6,2255.79,2259.915
Green Bay → Washington,6,1530.7266666666667,1667.07
Charleston → Baltimore,6,1300.625,1274.52
Albuquerque → Corpus Christi,6,2392.7966666666666,2365.8199999999997
Madison → Greensboro,6,1430.2233333333334,1403.18
San Antonio → Detroit,6,4734.948333333333,2956.04
San Antonio → Dallas,6,909.6616666666667,880.855
Houston → Albany,6,3550.34,3477.8
Raleigh → Tampa,6,1901.4966666666667,1925.875
Milwaukee → Little Rock,6,1213.8783333333333,1219.7649999999999
Kansas City → Las Vegas,6,3270.558333333333,3257.0950000000003
Las Vegas → Mobile,6,3398.866666666667,3733.9300000000003
Detroit → Buffalo,6,889.7800000000001,872.865
Indianapolis → Raleigh,6,1683.7066666666667,1690.72
Indianapolis → Providence,6,2453.6183333333333,2505.2
Las Vegas → Los Angeles,6,960.7599999999999,968.99
Little Rock → Lubbock,6,1483.545,1466.135
Little Rock → Kansas City,6,1025.195,1010.215
Toledo → Louisville,6,1029.8733333333332,1033.275
Little Rock → Jacksonville,6,1315.815,1329.6399999999999
Little Rock → Greensboro,6,1429.9216666666669,1401.97
Bakersfield → Detroit,6,4161.886666666666,4091.2200000000003
Bakersfield → Dallas,6,3060.851666666667,3006.5299999999997
Bakersfield → Birmingham,6,3948.523333333333,3950.62
Dayton → Tulsa,6,1751.5916666666665,1706.51
Baltimore → Birmingham,6,2116.035,2025.9250000000002
Madison → Memphis,6,1012.9083333333333,1171.2649999999999
Madison → Louisville,6,916.89,907.745
Madison → Los Angeles,6,4103.643333333333,4020.9049999999997
Kansas City → New Orleans,6,1357.84,1343.4250000000002
Detroit → San Antonio,6,2903.685,2875.785
Reno → Birmingham,6,4124.495,4160.33
Houston → El Paso,6,2338.896666666667,2310.96
Lexington → Madison,6,1154.8700000000001,1104.62
Boston → Albany,6,931.0333333333333,941.31
Albany → Providence,6,1201.6983333333335,1201.56
Jacksonville → El Paso,6,3443.7183333333337,3471.165
New York → Baltimore,6,520.07,522.03
Nashville → Providence,6,2525.4233333333336,2521.0550000000003
Little Rock → Amarillo,6,1939.8866666666665,1960.5900000000001
Columbia → Baltimore,6,1629.5649999999998,1650.865
Corpus Christi → San Francisco,6,3729.47,3756.38
Salt Lake City → Savannah,6,4370.46,4361.0
Salt Lake City → Philadelphia,6,4856.045,4847.32
Reno → Louisville,6,3755.056666666667,3701.6800000000003
Atlanta → Detroit,6,1531.33,1527.635
Reno → Las Vegas,6,1288.9383333333333,1272.105
Reno → Houston,6,3526.806666666667,3492.0
Salt Lake City → Montgomery,6,3810.4016666666666,3876.9750000000004
El Paso → Detroit,6,3229.985,3718.3450000000003
El Paso → Austin,6,1739.5416666666667,1729.26
Dallas → Cincinnati,6,2120.625,1596.115
Dallas → Charleston,6,2177.568333333333,2122.055
Reno → Montgomery,6,4547.133333333333,4479.13
Fresno → Providence,6,6054.633333333334,6132.504999999999
Fresno → New Orleans,6,3811.6583333333333,3734.99
Salt Lake City → Houston,6,2725.0716666666667,2696.62
Grand Rapids → Providence,6,2344.4966666666664,2337.8050000000003
Lexington → Detroit,6,1181.4133333333334,1175.5300000000002
Boston → Dayton,6,2085.388333333333,2041.19
New Orleans → Buffalo,6,3770.815,2521.1800000000003
New Orleans → Boston,6,3240.3033333333333,3174.875
New Orleans → Atlanta,6,1143.305,1162.29
Nashville → St. Louis,6,797.7666666666668,805.69
Indianapolis → Syracuse,6,1733.7283333333332,1716.095
Tucson → Louisville,6,3693.9266666666667,3668.64
Las Vegas → Phoenix,6,950.8650000000001,957.0450000000001
Chattanooga → Harrisburg,6,1468.4566666666667,1447.755
Tulsa → Corpus Christi,6,1066.5683333333334,1068.9099999999999
Tulsa → Amarillo,6,1493.0200000000002,1461.875
Green Bay → Las Vegas,6,4006.0466666666666,4104.245
Green Bay → Harrisburg,6,1485.4283333333333,1520.2649999999999
New Orleans → Savannah,6,1579.5716666666667,1581.3449999999998
New Orleans → Reno,6,3644.8716666666664,3652.23
New Orleans → Montgomery,6,1098.13,1094.2150000000001
Richmond → St. Louis,6,1803.255,1818.095
Birmingham → Buffalo,6,1870.3633333333335,1871.7
Baton Rouge → Las Vegas,6,3281.8583333333336,3270.505
Memphis → Tampa,6,1409.4033333333334,1388.595
Baton Rouge → St. Louis,6,1548.625,1544.19
Dallas → Albany,6,3396.1283333333336,3318.975
Cincinnati → Louisville,6,225.89666666666668,226.335
Washington → Tampa,6,2261.1316666666667,2262.395
Boston → Harrisburg,6,1037.575,1155.2150000000001
Green Bay → Austin,6,2803.56,2778.415
Albany → Austin,6,4281.258333333334,4420.530000000001
Washington → Buffalo,6,645.965,645.27
New Orleans → Greensboro,5,1583.0439999999999,1574.59
Tulsa → Savannah,5,2023.0759999999998,2009.25
Washington → New York,5,586.274,572.29
Washington → Green Bay,5,1520.444,1643.71
Washington → Amarillo,5,3661.136,3797.45
St. Louis → Kansas City,5,362.13800000000003,361.91
St. Louis → San Francisco,5,4081.34,3963.23
Baltimore → Memphis,5,2240.516,2220.69
Baltimore → Little Rock,5,2637.4579999999996,2622.75
Baltimore → Greensboro,5,1448.208,1412.23
Dallas → Hartford,5,3332.9979999999996,3293.76
Birmingham → Boston,5,2551.552,2566.65
Detroit → Raleigh,5,1633.606,1638.1
Birmingham → Atlanta,5,418.52,427.78
Birmingham → Albuquerque,5,3008.388,2952.25
Dallas → Boston,5,3392.7520000000004,3432.84
Dallas → Baton Rouge,5,481.988,474.35
Indianapolis → Harrisburg,5,1561.4180000000001,1519.74
Indianapolis → New York,5,1997.5019999999997,2088.72
Indianapolis → New Orleans,5,1119.002,1305.44
Las Vegas → Memphis,5,3620.6220000000003,3638.02
St. Louis → Raleigh,5,1979.3799999999999,2016.54
Louisville → Fresno,5,4471.104,4603.42
St. Louis → Dayton,5,761.99,753.67
St. Louis → Cincinnati,5,651.712,642.37
Las Vegas → Toledo,5,3854.4300000000003,3861.67
Salt Lake City → Harrisburg,5,4213.864,4222.33
Salt Lake City → Greensboro,5,3697.3599999999997,3595.36
Dallas → Austin,5,1055.42,1029.13
Salt Lake City → Atlanta,5,3808.0620000000004,3949.76
Memphis → Washington,5,1839.136,1819.58
Chattanooga → Baltimore,5,2072.264,1971.93
Reno → San Francisco,5,964.97,937.53
St. Louis → Chattanooga,5,778.188,806.58
St. Louis → Baltimore,5,2348.864,2262.34
St. Louis → Austin,5,2094.2,2032.63
Toledo → Tampa,5,2257.904,2274.56
Toledo → New Orleans,5,2019.6860000000001,1996.46
Baltimore → Austin,5,4056.8940000000002,4062.97
Detroit → Indianapolis,5,1252.374,1240.54
Detroit → Harrisburg,5,1070.308,1106.93
Detroit → Fort Wayne,5,1055.784,552.05
Jacksonville → Washington,5,1584.91,1592.93
Memphis → Birmingham,5,700.638,695.52
Madison → Toledo,5,806.82,830.84
El Paso → Dallas,5,2360.0260000000003,2337.65
El Paso → Boston,5,5167.826,5002.23
Fresno → Madison,5,3809.5739999999996,3836.26
Tulsa → Louisville,5,1419.636,1383.85
Tulsa → Harrisburg,5,2390.014,2347.88
Las Vegas → San Antonio,5,2525.892,2487.91
Las Vegas → Raleigh,5,4687.574,4666.03
Salt Lake City → New York,5,4701.818,4582.06
Salt Lake City → Madison,5,3061.186,2967.72
New York → Washington,5,604.55,607.66
New York → St. Louis,5,1865.9559999999997,2121.19
Baltimore → Corpus Christi,5,3515.55,3544.08
Salt Lake City → Cincinnati,5,3441.504,3430.42
Austin → Albuquerque,5,3072.2580000000003,1925.13
Phoenix → Austin,5,2374.1220000000003,2286.03
Louisville → Greensboro,5,877.6700000000001,896.69
Dallas → Shreveport,5,493.032,470.3
Houston → Washington,5,2769.018,2774.89
Dallas → Philadelphia,5,3013.6760000000004,2969.15
Shreveport → Birmingham,5,1002.064,1005.4
Green Bay → San Francisco,5,4335.102000000001,4377.17
Grand Rapids → Washington,5,1458.1,1490.26
Little Rock → Green Bay,5,1989.9419999999998,2067.28
New Orleans → Philadelphia,5,2907.2400000000002,2939.92
Tucson → St. Louis,5,3366.9839999999995,3252.85
Salt Lake City → Tulsa,5,2603.634,2573.49
Salt Lake City → Raleigh,5,4313.334000000001,4249.3
Salt Lake City → Providence,5,5595.544,5494.02
Boston → Salt Lake City,5,5640.126,5602.35
Baton Rouge → Little Rock,5,893.5459999999999,905.31
Detroit → Toledo,5,399.856,384.81
New York → Detroit,5,1292.202,1475.65
New York → Birmingham,5,2118.564,2072.24
New Orleans → Washington,5,2309.136,2236.33
Indianapolis → Tulsa,5,1317.9959999999999,1264.94
Bakersfield → Louisville,5,3751.75,3750.28
Chattanooga → Detroit,5,1635.534,1669.02
Louisville → Providence,5,2430.962,2398.68
Phoenix → Las Vegas,5,868.982,863.26
Birmingham → Syracuse,5,2022.6,1981.46
Tampa → Little Rock,5,2459.572,1477.63
Las Vegas → Columbia,5,3984.968,4045.19
Los Angeles → Las Vegas,5,1549.15,956.45
El Paso → St. Louis,5,2937.222,2874.02
Austin → Tulsa,5,1210.726,1151.52
Tulsa → Albuquerque,5,2198.2419999999997,2292.39
Green Bay → Detroit,5,548.588,546.27
New Orleans → Shreveport,5,210.892,210.14
New Orleans → Raleigh,5,2226.236,2197.2
Dallas → St. Louis,5,2587.006,1445.85
Montgomery → Dallas,5,1378.0819999999999,1303.3
Dayton → Cincinnati,5,639.24,617.18
Dayton → Chattanooga,5,994.676,1023.48
Dayton → Boston,5,2175.918,2241.31
Louisville → Chattanooga,5,482.354,476.2
Louisville → Baltimore,5,2056.916,1964.02
Louisville → Bakersfield,5,3831.786,3849.78
Louisville → Albany,5,2217.818,2172.52
Savannah → Tulsa,5,1882.792,1890.08
Savannah → Toledo,5,1474.196,1440.31
Dallas → San Antonio,5,918.284,926.34
Boston → Madison,5,2525.284,2571.15
Dallas → New York,5,3080.56,3111.21
Boston → El Paso,5,4934.366,4900.51
Corpus Christi → Reno,5,3435.954,3500.98
Madison → Raleigh,5,1998.548,1978.98
Raleigh → Washington,5,733.476,733.96
Milwaukee → Dallas,5,2240.1240000000003,1730.44
Kansas City → Detroit,5,1287.6979999999999,1309.27
Buffalo → Raleigh,5,1133.836,1165.49
Buffalo → Providence,5,1467.9720000000002,1513.68
Corpus Christi → Detroit,5,2849.504,2882.95
Louisville → Savannah,5,1100.1039999999998,1110.55
El Paso → Houston,5,2330.648,2311.97
Little Rock → Chattanooga,5,885.122,876.87
Dayton → Providence,5,2140.31,2116.95
Baltimore → San Antonio,5,3817.418,3764.81
Corpus Christi → Baltimore,5,3515.082,3429.46
Baltimore → Providence,5,606.414,606.39
New Orleans → Birmingham,5,1286.0,1034.65
New Orleans → Baltimore,5,2853.244,2698.4
Nashville → Washington,5,1736.502,1655.43
Detroit → Lubbock,5,2916.576,2863.32
Milwaukee → Madison,5,575.484,575.66
Madison → Milwaukee,5,542.738,529.64
Amarillo → Birmingham,5,2619.184,2725.03
San Antonio → Las Vegas,5,2585.514,2503.3
Boston → New Orleans,5,3420.094,3439.65
San Francisco → Buffalo,5,5051.992,4977.95
Austin → Lubbock,5,229.118,227.6
Las Vegas → Indianapolis,5,3397.6440000000002,3389.74
Syracuse → Salt Lake City,5,4549.026,4554.74
Birmingham → Little Rock,5,984.836,1003.47
Mobile → Las Vegas,5,3801.3379999999997,3780.03
Fresno → Las Vegas,5,777.2760000000001,740.48
Buffalo → Birmingham,5,1807.212,1815.94
Buffalo → Baltimore,5,1063.368,1056.33
Harrisburg → Las Vegas,5,4498.83,4401.81
Harrisburg → Jacksonville,5,1688.884,1726.53
Harrisburg → Houston,5,2747.09,2669.68
Savannah → Raleigh,5,920.042,909.81
Lubbock → Birmingham,5,2076.772,2087.61
Providence → Corpus Christi,5,3975.66,3921.81
San Francisco → New Orleans,5,4255.772,4208.77
San Francisco → Houston,5,3631.9900000000002,3661.81
Raleigh → Little Rock,5,2020.5,1982.96
Madison → Buffalo,5,1467.1680000000001,1500.18
Madison → Amarillo,5,2414.6639999999998,2385.98
Buffalo → Little Rock,5,2265.71,2227.05
San Francisco → El Paso,5,1684.6380000000001,1665.73
San Francisco → Detroit,5,4527.602000000001,4503.97
Toledo → Indianapolis,5,920.458,917.41
Toledo → Detroit,5,380.204,379.54
Columbia → Detroit,5,1617.822,1619.2
Harrisburg → Baltimore,5,888.47,857.81
Los Angeles → Providence,5,6192.038,6527.78
Greensboro → Tampa,5,1583.0700000000002,1556.12
Boston → Albuquerque,5,5113.616,5094.91
Albany → Louisville,5,2437.18,2473.74
Indianapolis → St. Louis,5,268.738,268.78
Jacksonville → Birmingham,5,574.1859999999999,546.05
Nashville → Birmingham,5,581.874,574.0
Little Rock → Raleigh,5,2189.388,2146.76
Little Rock → Madison,5,1445.17,1458.43
Las Vegas → Philadelphia,5,5291.174,5079.33
Indianapolis → Charleston,5,1551.426,1557.54
San Antonio → Salt Lake City,5,2442.37,2542.99
Albany → San Francisco,5,5904.588,6056.34
Lubbock → Austin,5,228.536,235.09
Savannah → Las Vegas,5,4321.452,4272.51
Savannah → Jacksonville,5,581.14,577.9
Harrisburg → New Orleans,5,2117.852,2076.55
Harrisburg → Louisville,5,1323.522,1331.22
Providence → Houston,5,3787.1800000000003,3746.1
Providence → Harrisburg,5,1296.566,1289.13
Providence → Green Bay,5,2452.5860000000002,2473.61
Corpus Christi → Indianapolis,5,2137.9559999999997,2167.42
San Francisco → Salt Lake City,5,1271.176,1249.07
Harrisburg → Washington,5,298.244,310.13
Lubbock → Madison,5,2687.136,2686.94
Birmingham → Green Bay,5,1882.266,1837.35
Raleigh → Dayton,5,1477.7540000000001,1447.73
Lubbock → St. Louis,5,2185.316,2166.32
Las Vegas → Atlanta,5,3720.2659999999996,3547.01
Lexington → Savannah,5,840.05,824.73
Louisville → Corpus Christi,5,2044.1739999999998,2049.08
Philadelphia → Dallas,5,4276.364,3132.63
Indianapolis → Dayton,5,583.726,694.14
Albuquerque → Harrisburg,5,3744.6040000000003,3681.38
Albuquerque → Dayton,5,2973.67,2964.52
Harrisburg → Savannah,5,1749.7900000000002,1349.89
Birmingham → Cincinnati,5,816.432,832.12
Providence → Reno,5,5711.894,5653.85
Providence → Nashville,5,2603.636,2681.07
Providence → Madison,5,2784.1279999999997,2756.18
Fort Wayne → St. Louis,5,831.156,801.41
San Francisco → Providence,5,6437.206,6482.04
New Orleans → Fresno,5,3916.8480000000004,4123.86
New Orleans → Corpus Christi,5,1053.3799999999999,1027.55
Amarillo → New Orleans,5,1851.8760000000002,1829.38
Charleston → New Orleans,5,1808.466,1752.49
Reno → Washington,5,4562.76,4613.83
Reno → Syracuse,5,4801.562,4901.87
Washington → Baltimore,5,717.5200000000001,716.74
Washington → Corpus Christi,5,3047.216,3023.94
Indianapolis → Green Bay,5,1115.9959999999999,1140.94
Los Angeles → Dayton,5,4499.082,4526.12
Little Rock → Tulsa,5,605.1659999999999,590.3
Charleston → Corpus Christi,5,2528.982,2464.66
Greensboro → Dallas,5,1957.5220000000002,2003.76
Tampa → Tulsa,5,1514.056,1514.86
Birmingham → Phoenix,5,3994.618,3889.7
Little Rock → Savannah,5,1504.212,1485.61
Tampa → Providence,5,2971.3540000000003,2965.16
Washington → Albany,5,1260.324,1211.18
Tulsa → Washington,5,2576.3,2562.63
Washington → Tucson,4,4844.7675,4870.86
Washington → Raleigh,4,750.2725,738.1
Tulsa → San Francisco,4,3685.565,3717.335
Tampa → Raleigh,4,1961.5525,1952.04
Tampa → Reno,4,4719.71,4743.424999999999
Washington → Dayton,4,2441.76,1299.58
Washington → Salt Lake City,4,4650.4325,4621.96
Washington → St. Louis,4,1468.65,1753.345
Charleston → Las Vegas,4,4761.7575,4682.72
Charleston → Louisville,4,1287.3425,1287.935
Amarillo → Washington,4,3812.405,3774.48
New Orleans → Dayton,4,1601.6950000000002,1603.825
New Orleans → Green Bay,4,2137.2250000000004,2172.035
Providence → San Francisco,4,6253.0575,6204.21
Providence → St. Louis,4,2659.6425,2694.225
Providence → Syracuse,4,1357.2375,1328.2350000000001
Providence → Tampa,4,2925.1025,2900.84
Providence → Louisville,4,2370.9275,2377.825
Providence → New York,4,1530.28,789.675
Providence → Raleigh,4,1295.8625,1283.24
Providence → Salt Lake City,4,5319.965,5213.905
Detroit → Nashville,4,1540.0149999999999,1534.34
Detroit → New Orleans,4,2237.44,2178.99
Corpus Christi → Las Vegas,4,5156.9575,3163.42
Savannah → Albuquerque,4,3702.2825000000003,3730.585
Las Vegas → Boston,4,5713.36,5728.44
Jacksonville → Las Vegas,4,4068.3824999999997,4053.085
Dallas → Tucson,4,2568.0474999999997,2567.415
Dayton → Albuquerque,4,3142.135,3109.4700000000003
Boston → Baltimore,4,593.1925,577.65
Tucson → Providence,4,5903.4974999999995,5879.615
Charleston → St. Louis,4,1610.705,1605.25
Providence → Toledo,4,1983.62,2001.545
Raleigh → Albany,4,1731.48,1788.745
Houston → Louisville,4,1738.08,1703.6100000000001
Raleigh → Baltimore,4,926.1075,947.04
Raleigh → Dallas,4,2644.0375,2712.755
Raleigh → Indianapolis,4,1621.9,1637.455
San Francisco → Reno,4,947.8275,945.925
Mobile → Dallas,4,980.62,985.0250000000001
Las Vegas → Baltimore,4,5209.612499999999,5175.235
Providence → Kansas City,4,2762.5175,2761.98
Louisville → Washington,4,1551.7475,1555.83
Columbia → Dallas,4,1838.795,1868.555
Cincinnati → Birmingham,4,791.885,789.5699999999999
Albany → St. Louis,4,2587.04,2605.37
Tucson → Detroit,4,4177.105,4281.13
Grand Rapids → Birmingham,4,1772.05,1756.04
Amarillo → Detroit,4,3070.815,2972.76
San Francisco → Austin,4,3635.4025,3721.3450000000003
Montgomery → Las Vegas,4,3867.6675,3735.505
Baltimore → Charleston,4,1210.9775,1190.955
Austin → Salt Lake City,4,2345.4700000000003,2353.5150000000003
Austin → Little Rock,4,1612.5825,1564.65
Indianapolis → Reno,4,3683.645,3635.9700000000003
Albany → New Orleans,4,3292.2675,3238.1949999999997
Los Angeles → San Francisco,4,1367.5825,1334.6100000000001
Los Angeles → St. Louis,4,3929.41,3968.17
Harrisburg → Boston,4,1201.9025000000001,1162.495
Cincinnati → Dallas,4,1529.0549999999998,1497.76
Buffalo → Tulsa,4,2493.0175,2489.585
Toledo → Las Vegas,4,4165.3475,4204.139999999999
Providence → Boston,4,463.275,462.185
Amarillo → Dallas,4,1631.9325,1645.72
Madison → Birmingham,4,1689.6925,1685.22
Dallas → Houston,4,367.5325,362.83500000000004
Dallas → Little Rock,4,711.9475,700.6500000000001
Raleigh → Las Vegas,4,3881.0475,4649.695
San Francisco → Louisville,4,4521.1325,4541.635
Madison → Dayton,4,658.0175,749.51
Madison → Green Bay,4,668.94,671.765
Providence → Dallas,4,3385.41,3345.17
Savannah → Providence,4,1993.8200000000002,1983.42
Savannah → Salt Lake City,4,3983.0825000000004,4002.085
Savannah → Dayton,4,1860.1999999999998,1329.005
Albuquerque → St. Louis,4,2656.2775,2617.535
Baltimore → Philadelphia,4,291.185,290.08
